tagh,gin,shintip,norakaruyc,verelak,senyak,sanhanguyc,makeres,patshgamb,veranorogum,tan_hark,shenqi_hark
Adjapnyak,58000,monolit,1,1,3,1,68,1,norm_cond,10,10
Adjapnyak,60000,qare,1,0,4,2,120,1,bad_cond,1,1
Adjapnyak,55000,panelayin,0,1,3,1,78,1,norm_cond,8,16
Adjapnyak,65000,panelayin,0,1,3,1,80,2,good_cond,3,9
Adjapnyak,36000,qare,0,0,1,1,30,0,good_cond,2,5
Adjapnyak,40000,qare,0,0,1,1,38,1,good_cond,3,4
Adjapnyak,45000,qare,0,0,3,1,80,1,norm_cond,5,5
Adjapnyak,46000,qare,0,0,2,1,51,1,norm_cond,3,4
Adjapnyak,52000,panelayin,0,1,3,1,90,1,norm_cond,4,16
Adjapnyak,51500,panelayin,0,1,3,1,75,2,norm_cond,7,9
Adjapnyak,59000,panelayin,0,1,3,2,80,0,good_cond,8,16
Adjapnyak,70000,panelayin,1,1,2,1,74,1,good_cond,12,12
Adjapnyak,42000,panelayin,0,1,3,1,62,1,bad_cond,3,16
Adjapnyak,70000,qare,0,0,3,1,64,0,good_cond,4,5
Adjapnyak,33000,qare,0,0,1,1,28,0,bad_cond,1,4
Adjapnyak,58000,panelayin,0,1,2,1,65,0,good_cond,3,16
Adjapnyak,69000,monolit,0,1,4,2,113,2,good_cond,2,16
Adjapnyak,47000,panelayin,0,1,4,2,96,2,norm_cond,15,16
Adjapnyak,88000,qare,0,0,3,1,108,1,bad_cond,1,5
Adjapnyak,52000,panelayin,0,1,2,1,73,1,norm_cond,12,16
Adjapnyak,52000,panelayin,0,1,3,1,65,1,good_cond,11,16
Adjapnyak,42000,monolit,1,1,1,1,43,0,good_cond,6,12
Adjapnyak,92500,qare,0,0,3,1,82,0,good_cond,2,4
Adjapnyak,110000,monolit,1,1,3,1,80,1,good_cond,9,13
Adjapnyak,200000,monolit,1,0,4,2,112,2,good_cond,4,4
Adjapnyak,75000,monolit,0,1,4,1,100,1,good_cond,2,16
Adjapnyak,57000,qare,0,0,3,1,70,1,norm_cond,3,4
Adjapnyak,31000,qare,0,0,1,1,30,0,good_cond,2,4
Adjapnyak,67000,qare,0,0,4,1,107,1,norm_cond,1,5
Adjapnyak,77000,panelayin,1,1,3,1,67,0,good_cond,6,12
Adjapnyak,59000,panelayin,0,1,3,2,85,1,norm_cond,6,12
Adjapnyak,70000,panelayin,0,1,3,1,86,1,norm_cond,10,14
Adjapnyak,50000,qare,0,0,2,1,60,1,norm_cond,2,4
Adjapnyak,82000,qare,0,0,3,1,82,0,good_cond,2,5
Adjapnyak,51000,qare,0,0,3,1,74,1,norm_cond,2,4
Adjapnyak,38000,monolit,0,1,2,1,50,0,good_cond,1,14
Adjapnyak,60000,panelayin,1,1,4,1,97,2,norm_cond,6,16
Adjapnyak,40000,qare,0,1,2,1,46,0,bad_cond,10,16
Adjapnyak,37000,monolit,1,1,1,1,35,0,good_cond,10,11
Adjapnyak,53000,qare,0,0,2,1,54,0,good_cond,1,4
Adjapnyak,38000,qare,0,0,3,1,65,2,norm_cond,5,5
Adjapnyak,65000,monolit,0,1,4,1,100,1,good_cond,11,16
Adjapnyak,33000,panelayin,0,1,1,1,42,1,norm_cond,4,9
Adjapnyak,155555,monolit,1,1,4,2,103,2,good_cond,7,9
Adjapnyak,38000,qare,0,0,1,1,38,1,good_cond,4,4
Adjapnyak,90000,panelayin,0,1,3,1,100,1,norm_cond,13,14
Adjapnyak,82000,qare,0,0,3,3,84,1,good_cond,3,5
Adjapnyak,56900,qare,0,1,3,1,60,0,good_cond,1,16
Adjapnyak,47000,panelayin,0,1,2,1,63,1,good_cond,14,16
Adjapnyak,85000,monolit,1,1,3,1,67,0,good_cond,8,12
Adjapnyak,61000,panelayin,0,1,3,1,76,1,good_cond,1,9
Adjapnyak,45000,panelayin,0,1,2,1,64,1,norm_cond,6,16
Adjapnyak,51000,panelayin,0,0,3,1,75,0,norm_cond,4,4
Adjapnyak,80000,qare,1,0,3,3,70,1,good_cond,1,4
Adjapnyak,53000,monolit,1,1,1,1,48,0,good_cond,5,14
Adjapnyak,35000,panelayin,0,1,1,1,42,1,norm_cond,9,9
Adjapnyak,130000,panelayin,1,1,3,2,106,0,good_cond,11,13
Adjapnyak,86000,panelayin,0,1,4,1,98,2,norm_cond,5,14
Adjapnyak,54000,panelayin,1,1,3,1,62,0,good_cond,2,16
Adjapnyak,75000,qare,0,0,4,1,89,1,norm_cond,1,5
Adjapnyak,62000,qare,0,0,2,1,58,0,bad_cond,3,4
Adjapnyak,60000,panelayin,0,1,2,1,67,1,good_cond,2,14
Adjapnyak,67000,qare,0,0,3,1,75,1,norm_cond,1,5
Adjapnyak,40000,qare,0,0,1,1,42,1,norm_cond,2,4
Adjapnyak,110000,qare,0,0,4,1,125,1,norm_cond,2,2
Adjapnyak,42000,qare,0,0,2,1,62,1,norm_cond,2,4
Adjapnyak,72000,panelayin,0,1,4,2,86,0,good_cond,11,16
Adjapnyak,53000,panelayin,0,1,4,1,96,0,good_cond,14,16
Adjapnyak,32000,monolit,0,1,1,1,41,1,bad_cond,12,12
Adjapnyak,68500,monolit,1,1,3,1,77,0,good_cond,4,7
Adjapnyak,42000,qare,0,0,2,1,51,1,bad_cond,4,4
Adjapnyak,44000,qare,0,0,2,1,52,1,norm_cond,1,4
Adjapnyak,59000,panelayin,0,1,3,1,80,1,norm_cond,9,9
Adjapnyak,80000,qare,0,0,3,2,139,0,good_cond,1,2
Adjapnyak,58000,qare,0,0,3,1,70,1,good_cond,3,4
Adjapnyak,39500,qare,0,0,1,1,47,1,norm_cond,2,5
Adjapnyak,51000,qare,0,0,2,1,57,1,norm_cond,4,5
Adjapnyak,51000,qare,0,0,2,1,57,1,norm_cond,4,5
Adjapnyak,85000,monolit,0,1,2,1,50,1,good_cond,12,14
Adjapnyak,45000,monolit,0,1,2,1,61,1,norm_cond,8,13
Adjapnyak,51000,monolit,1,0,3,1,58,0,good_cond,2,5
Adjapnyak,32000,panelayin,0,1,1,1,42,1,good_cond,8,9
Adjapnyak,68000,panelayin,0,1,3,1,98,2,norm_cond,3,9
Adjapnyak,48000,panelayin,0,1,1,1,54,1,norm_cond,6,10
Adjapnyak,35000,panelayin,0,1,1,1,42,1,good_cond,11,12
Adjapnyak,60000,qare,1,0,4,2,120,1,bad_cond,1,1
Adjapnyak,82000,monolit,1,1,2,1,60,0,good_cond,2,10
Adjapnyak,38000,qare,0,0,1,1,30,1,good_cond,2,5
Adjapnyak,48000,qare,0,0,1,1,38,1,good_cond,2,4
Adjapnyak,70000,qare,0,1,3,1,91,0,bad_cond,4,9
Adjapnyak,70000,monolit,0,1,3,1,80,2,good_cond,10,15
Adjapnyak,50000,qare,0,0,3,1,58,1,norm_cond,3,5
Adjapnyak,67000,panelayin,0,1,2,1,70,1,good_cond,5,9
Adjapnyak,59900,panelayin,0,1,3,1,84,1,norm_cond,1,9
Adjapnyak,37000,monolit,1,1,1,1,35,0,good_cond,10,11
Adjapnyak,80000,panelayin,0,1,4,1,119,1,bad_cond,2,14
Adjapnyak,30000,qare,0,0,1,1,35,0,norm_cond,1,4
Adjapnyak,63000,monolit,0,1,4,3,82,0,good_cond,16,16
Adjapnyak,75000,qare,1,1,3,1,87,0,norm_cond,5,10
Adjapnyak,58000,panelayin,0,1,3,2,80,2,good_cond,8,16
Adjapnyak,62000,qare,0,0,3,1,110,1,norm_cond,1,4
Adjapnyak,48000,aghyuse,0,0,2,1,54,1,good_cond,2,5
Adjapnyak,61500,panelayin,1,1,2,1,68,1,good_cond,9,10
Adjapnyak,36000,qare,0,0,2,1,42,1,norm_cond,1,4
Adjapnyak,47000,qare,0,0,3,1,48,1,norm_cond,3,4
Adjapnyak,35000,qare,0,0,1,1,33,0,norm_cond,2,2
Adjapnyak,56000,monolit,0,1,3,2,80,1,good_cond,2,16
Adjapnyak,120000,monolit,1,1,4,2,107,0,good_cond,6,12
Adjapnyak,135000,qare,0,0,3,1,96,0,bad_cond,3,4
Adjapnyak,30000,qare,0,0,1,1,31,1,norm_cond,4,5
Adjapnyak,53000,qare,0,0,2,1,56,1,norm_cond,2,4
Adjapnyak,110000,monolit,1,1,3,1,80,1,good_cond,12,13
Adjapnyak,28000,qare,0,0,1,1,29,0,bad_cond,1,4
Adjapnyak,60000,qare,0,0,3,1,64,1,norm_cond,3,5
Adjapnyak,45000,qare,0,0,1,1,48,0,norm_cond,1,5
Adjapnyak,47000,panelayin,0,1,1,1,48,0,good_cond,6,8
Adjapnyak,48000,qare,0,0,2,1,54,1,good_cond,5,5
Adjapnyak,80000,monolit,0,0,6,1,160,0,bad_cond,5,5
Adjapnyak,48500,panelayin,1,1,2,1,67,2,norm_cond,6,16
Adjapnyak,75000,panelayin,0,0,3,1,74,1,norm_cond,4,5
Adjapnyak,75000,panelayin,0,1,3,1,100,1,norm_cond,5,9
Adjapnyak,50000,panelayin,0,1,3,1,70,2,bad_cond,7,9
Adjapnyak,50000,panelayin,0,0,3,1,52,0,good_cond,1,4
Adjapnyak,45000,panelayin,0,1,2,1,45,0,good_cond,7,16
Adjapnyak,62000,panelayin,0,1,3,1,98,0,bad_cond,8,9
Adjapnyak,32000,qare,0,0,1,1,30,0,good_cond,1,4
Adjapnyak,41000,panelayin,0,1,2,1,62,1,norm_cond,15,16
Adjapnyak,55000,qare,0,0,3,1,72,0,norm_cond,3,4
Adjapnyak,55000,monolit,0,1,3,1,94,1,norm_cond,3,16
Adjapnyak,42000,panelayin,0,0,2,1,52,0,good_cond,1,4
Adjapnyak,67000,panelayin,0,1,3,1,79,0,good_cond,9,9
Adjapnyak,57000,monolit,0,1,2,1,51,0,bad_cond,4,12
Adjapnyak,73000,monolit,1,1,2,1,52,1,good_cond,9,14
Adjapnyak,70000,panelayin,0,1,3,2,81,2,norm_cond,2,9
Adjapnyak,48000,panelayin,0,1,3,1,102,2,good_cond,6,9
Adjapnyak,39500,qare,0,0,1,2,37,0,norm_cond,1,4
Adjapnyak,57000,panelayin,0,1,3,2,89,1,norm_cond,5,16
Adjapnyak,52000,panelayin,0,1,2,1,66,1,good_cond,4,16
Adjapnyak,63000,panelayin,0,1,3,1,92,1,norm_cond,14,14
Adjapnyak,34000,qare,0,0,1,1,39,1,good_cond,2,4
Adjapnyak,92000,panelayin,0,1,4,1,105,0,good_cond,1,9
Adjapnyak,50000,panelayin,0,1,3,1,67,1,good_cond,14,16
Adjapnyak,31000,qare,0,0,2,1,65,1,bad_cond,1,5
Adjapnyak,36000,qare,0,0,1,1,30,1,good_cond,3,5
Adjapnyak,48000,panelayin,0,0,2,1,60,1,norm_cond,5,5
Adjapnyak,60000,panelayin,0,1,3,1,94,1,norm_cond,5,16
Adjapnyak,45000,monolit,0,1,2,1,63,1,norm_cond,7,16
Adjapnyak,60000,panelayin,0,1,3,1,89,2,norm_cond,16,16
Adjapnyak,68000,qare,1,0,3,1,70,1,good_cond,1,3
Adjapnyak,50000,qare,0,0,3,1,78,1,norm_cond,4,4
Adjapnyak,52000,qare,0,0,3,1,60,1,norm_cond,4,4
Adjapnyak,65000,panelayin,0,1,4,2,95,1,good_cond,4,16
Adjapnyak,58500,qare,0,0,3,1,74,1,good_cond,3,4
Adjapnyak,58000,qare,0,0,3,1,73,1,norm_cond,2,4
Adjapnyak,49000,monolit,0,1,3,2,75,1,good_cond,15,16
Adjapnyak,95000,monolit,1,1,3,1,84,0,good_cond,11,12
Adjapnyak,70000,qare,0,0,4,1,91,1,norm_cond,5,5
Adjapnyak,55000,panelayin,0,1,3,1,65,0,norm_cond,10,12
Adjapnyak,68000,qare,0,0,3,2,76,1,good_cond,4,5
Adjapnyak,33500,panelayin,0,1,1,1,43,0,norm_cond,4,9
Adjapnyak,68000,monolit,0,1,2,1,80,1,norm_cond,10,14
Adjapnyak,75000,panelayin,0,0,3,1,76,1,good_cond,2,5
Adjapnyak,47000,qare,0,0,3,1,74,1,norm_cond,2,4
Adjapnyak,39500,qare,0,0,1,1,32,0,good_cond,2,4
Adjapnyak,67000,monolit,1,1,3,1,60,0,good_cond,6,7
Adjapnyak,75000,monolit,1,1,2,1,70,0,good_cond,5,7
Adjapnyak,42000,qare,0,0,1,1,45,0,good_cond,5,5
Adjapnyak,53000,panelayin,0,1,3,1,75,1,norm_cond,13,14
Adjapnyak,43000,qare,0,0,2,1,43,1,good_cond,2,4
Adjapnyak,35000,panelayin,0,1,1,1,42,1,good_cond,11,12
Adjapnyak,32000,panelayin,0,1,1,1,42,1,good_cond,8,9
Adjapnyak,38000,qare,0,0,1,1,30,1,good_cond,2,5
Adjapnyak,51000,monolit,1,0,3,1,58,0,good_cond,2,5
Adjapnyak,60000,qare,1,0,4,2,120,1,bad_cond,1,1
Adjapnyak,68000,panelayin,0,1,3,1,98,2,norm_cond,3,9
Adjapnyak,48000,panelayin,0,1,1,1,54,1,norm_cond,6,10
Adjapnyak,82000,monolit,1,1,2,1,60,0,good_cond,2,10
Adjapnyak,84000,panelayin,0,1,4,1,94,1,bad_cond,3,9
Adjapnyak,61000,qare,0,0,3,1,74,1,good_cond,3,4
Adjapnyak,33500,qare,0,0,4,1,120,1,norm_cond,2,2
Adjapnyak,60000,panelayin,0,1,3,1,83,1,good_cond,8,16
Adjapnyak,40000,qare,0,0,1,1,38,1,good_cond,3,4
Adjapnyak,70000,qare,0,0,3,1,63,1,good_cond,2,4
Adjapnyak,35000,qare,0,0,1,1,33,0,good_cond,3,4
Adjapnyak,85000,qare,0,0,5,2,94,2,norm_cond,2,5
Adjapnyak,60000,qare,1,1,2,1,56,0,bad_cond,7,12
Adjapnyak,64000,panelayin,0,1,4,1,94,1,norm_cond,7,16
Adjapnyak,63000,qare,0,0,3,1,55,0,good_cond,3,4
Adjapnyak,57000,panelayin,0,1,2,1,68,0,norm_cond,9,9
Adjapnyak,56000,monolit,0,1,2,1,40,0,bad_cond,6,6
Adjapnyak,73000,panelayin,0,1,3,1,91,1,norm_cond,7,9
Adjapnyak,43500,qare,0,0,2,1,54,1,good_cond,1,4
Adjapnyak,67000,qare,0,0,4,1,85,0,good_cond,4,4
Adjapnyak,72000,panelayin,0,1,3,1,95,1,good_cond,5,9
Adjapnyak,52000,panelayin,0,1,3,1,80,2,norm_cond,2,16
Adjapnyak,63000,panelayin,1,1,2,1,67,2,good_cond,5,12
Adjapnyak,37000,qare,0,0,1,1,31,1,good_cond,3,4
Adjapnyak,58000,panelayin,0,1,3,1,79,1,norm_cond,2,16
Adjapnyak,53000,panelayin,0,1,3,1,63,1,good_cond,15,16
Adjapnyak,110000,monolit,1,1,3,1,80,1,good_cond,9,13
Adjapnyak,70000,qare,1,0,3,1,80,1,good_cond,1,5
Adjapnyak,51000,monolit,1,0,3,1,58,0,good_cond,2,5
Adjapnyak,73000,monolit,1,1,2,1,60,0,good_cond,9,12
Adjapnyak,55000,panelayin,0,1,3,1,106,1,norm_cond,12,14
Adjapnyak,42000,qare,0,0,3,1,78,0,bad_cond,1,4
Adjapnyak,46000,qare,0,0,3,1,57,0,good_cond,2,4
Adjapnyak,70000,qare,0,0,3,1,70,1,good_cond,2,4
Adjapnyak,53000,qare,0,0,2,1,53,1,norm_cond,5,5
Adjapnyak,55000,panelayin,1,1,4,2,98,2,bad_cond,11,16
Adjapnyak,56000,panelayin,0,0,2,1,60,0,bad_cond,2,5
Adjapnyak,85000,panelayin,0,1,4,1,112,1,norm_cond,7,9
Adjapnyak,60000,panelayin,0,0,3,1,74,1,norm_cond,5,5
Adjapnyak,95000,monolit,1,1,3,1,77,1,norm_cond,9,12
Adjapnyak,56000,panelayin,0,1,3,1,82,2,bad_cond,2,9
Adjapnyak,41000,qare,0,0,1,1,49,0,good_cond,1,5
Adjapnyak,105000,qare,1,0,3,3,75,1,good_cond,1,5
Adjapnyak,60000,qare,0,0,3,1,77,1,norm_cond,3,4
Adjapnyak,56000,monolit,1,1,2,1,52,0,norm_cond,10,12
Adjapnyak,39000,qare,0,0,1,1,39,1,bad_cond,4,4
Adjapnyak,59000,monolit,0,1,3,3,87,1,good_cond,9,16
Adjapnyak,74500,qare,0,0,3,1,91,1,norm_cond,5,5
Adjapnyak,97000,qare,0,0,4,1,92,0,bad_cond,2,4
Adjapnyak,66000,aghyuse,1,1,2,1,53,0,good_cond,3,12
Adjapnyak,68000,panelayin,0,1,3,1,98,2,norm_cond,3,9
Adjapnyak,66000,panelayin,0,1,2,1,67,0,good_cond,4,9
Adjapnyak,48000,panelayin,0,1,3,1,86,1,norm_cond,15,16
Adjapnyak,67000,panelayin,0,1,3,1,78,1,norm_cond,4,12
Adjapnyak,50000,panelayin,1,0,2,2,52,1,good_cond,5,5
Adjapnyak,58000,qare,0,0,3,1,63,1,good_cond,2,5
Adjapnyak,35000,qare,0,0,1,1,30,1,bad_cond,3,4
Adjapnyak,105000,panelayin,0,1,5,1,120,2,good_cond,1,9
Adjapnyak,65000,qare,0,0,3,1,78,1,norm_cond,5,5
Adjapnyak,105000,panelayin,0,1,5,1,120,2,good_cond,1,9
Adjapnyak,45000,qare,0,0,2,1,49,1,good_cond,3,4
Adjapnyak,120000,panelayin,0,1,3,1,82,1,good_cond,3,12
Adjapnyak,80000,qare,0,0,3,1,80,1,norm_cond,2,5
Adjapnyak,55000,panelayin,0,1,3,2,86,1,good_cond,12,16
Adjapnyak,53000,panelayin,1,1,3,1,94,1,norm_cond,8,16
Adjapnyak,65000,monolit,0,1,2,1,63,0,good_cond,12,12
Adjapnyak,62000,panelayin,0,1,3,1,100,2,good_cond,9,9
Adjapnyak,75000,qare,0,0,3,1,75,1,norm_cond,1,5
Adjapnyak,50000,qare,0,0,3,1,63,1,norm_cond,1,4
Adjapnyak,56000,monolit,0,1,3,1,75,1,good_cond,4,16
Adjapnyak,58000,panelayin,0,1,3,1,74,1,good_cond,7,9
Adjapnyak,82000,monolit,1,1,2,1,60,0,good_cond,2,10
Adjapnyak,52000,panelayin,0,1,3,1,77,1,norm_cond,8,16
Adjapnyak,45000,monolit,0,1,3,1,75,0,bad_cond,8,8
Adjapnyak,49500,qare,0,0,2,1,56,1,norm_cond,4,4
Adjapnyak,50000,panelayin,0,1,2,1,76,2,bad_cond,10,16
Adjapnyak,100000,panelayin,0,1,4,1,118,1,good_cond,13,14
Adjapnyak,37000,monolit,1,1,1,1,35,0,good_cond,10,11
Adjapnyak,46500,qare,0,0,3,1,124,1,norm_cond,1,5
Adjapnyak,60000,qare,0,0,2,1,60,0,good_cond,5,5
Adjapnyak,45000,panelayin,0,1,2,1,60,1,norm_cond,3,16
Adjapnyak,76000,monolit,1,1,3,1,90,1,good_cond,2,13
Adjapnyak,31000,qare,1,0,1,1,33,1,good_cond,4,4
Adjapnyak,75000,monolit,1,1,3,1,71,0,good_cond,7,12
Adjapnyak,135000,qare,1,0,2,1,70,2,good_cond,3,4
Adjapnyak,48000,panelayin,0,1,2,1,60,1,norm_cond,2,9
Adjapnyak,65000,panelayin,0,1,3,1,100,1,norm_cond,14,14
Adjapnyak,48000,panelayin,0,1,2,1,58,1,norm_cond,2,9
Adjapnyak,52000,qare,0,0,3,1,74,1,norm_cond,1,4
Adjapnyak,62000,qare,0,0,3,1,75,1,good_cond,3,4
Adjapnyak,48000,panelayin,0,1,1,1,54,1,norm_cond,6,10
Adjapnyak,51000,monolit,1,0,3,1,58,0,good_cond,2,5
Adjapnyak,82000,monolit,1,1,2,1,60,0,good_cond,2,10
Adjapnyak,35000,panelayin,0,1,1,1,42,1,good_cond,11,12
Adjapnyak,32000,panelayin,0,1,1,1,42,1,good_cond,8,9
Adjapnyak,68000,panelayin,0,1,3,1,98,2,norm_cond,3,9
Adjapnyak,38000,qare,0,0,1,1,30,1,good_cond,2,5
Adjapnyak,60000,qare,1,0,4,2,120,1,bad_cond,1,1
Adjapnyak,98000,qare,0,0,5,1,125,2,norm_cond,3,5
Adjapnyak,35000,panelayin,0,1,1,1,42,1,good_cond,11,12
Adjapnyak,54900,panelayin,0,1,2,1,60,1,good_cond,2,16
Adjapnyak,60000,panelayin,0,1,3,1,67,1,norm_cond,10,16
Adjapnyak,35000,qare,0,0,1,1,29,1,norm_cond,4,4
Adjapnyak,35000,panelayin,0,1,1,1,39,0,norm_cond,10,12
Adjapnyak,79000,panelayin,0,1,3,1,74,0,norm_cond,5,9
Adjapnyak,49000,qare,0,0,2,1,47,1,good_cond,4,4
Adjapnyak,42000,panelayin,0,1,2,1,49,0,good_cond,7,9
Adjapnyak,49000,panelayin,0,1,3,1,84,2,bad_cond,16,16
Adjapnyak,48000,panelayin,1,1,2,1,65,1,good_cond,12,16
Adjapnyak,110000,panelayin,0,1,3,1,87,2,good_cond,3,9
Adjapnyak,81000,qare,0,0,4,1,80,0,good_cond,2,5
Adjapnyak,50000,panelayin,0,1,3,1,68,1,good_cond,2,16
Adjapnyak,63000,panelayin,0,1,4,2,100,1,good_cond,13,16
Adjapnyak,37000,qare,0,0,1,1,30,1,good_cond,2,4
Adjapnyak,34000,qare,0,0,2,1,40,1,norm_cond,2,4
Adjapnyak,77000,panelayin,0,1,3,1,74,1,norm_cond,2,9
Adjapnyak,58000,panelayin,0,1,4,1,76,0,norm_cond,3,16
Adjapnyak,63000,panelayin,0,1,3,1,67,1,good_cond,3,9
Adjapnyak,110000,panelayin,0,1,3,1,87,1,good_cond,3,9
Adjapnyak,48000,qare,0,0,1,1,29,0,norm_cond,1,4
Adjapnyak,46000,panelayin,1,1,2,1,42,0,good_cond,4,7
Adjapnyak,68000,panelayin,1,1,3,1,72,1,good_cond,8,9
Adjapnyak,90000,qare,1,1,3,1,60,0,good_cond,1,6
Adjapnyak,56000,monolit,0,1,2,1,40,0,bad_cond,6,6
Adjapnyak,38000,qare,0,0,1,1,30,1,good_cond,2,5
Adjapnyak,56000,monolit,0,1,2,1,40,0,bad_cond,5,6
Adjapnyak,90000,monolit,1,1,3,1,60,0,good_cond,2,7
Adjapnyak,56000,monolit,0,1,2,1,40,0,bad_cond,5,6
Adjapnyak,90000,monolit,1,1,3,1,60,0,good_cond,1,6
Adjapnyak,42000,qare,0,0,2,1,54,1,norm_cond,4,4
Adjapnyak,65000,qare,0,0,5,2,108,0,norm_cond,1,4
Adjapnyak,123300,monolit,0,1,4,1,137,0,bad_cond,11,14
Adjapnyak,75000,qare,0,0,3,1,140,0,norm_cond,1,5
Adjapnyak,135000,qare,1,1,4,3,110,0,good_cond,4,7
Adjapnyak,46000,panelayin,1,1,3,1,46,0,good_cond,4,7
Adjapnyak,57950,monolit,1,1,2,1,61,0,good_cond,7,12
Adjapnyak,58000,monolit,1,1,2,1,61,0,good_cond,6,12
Adjapnyak,42000,panelayin,0,1,1,1,54,1,good_cond,15,16
Adjapnyak,150000,panelayin,1,1,3,1,80,1,norm_cond,9,14
Adjapnyak,63000,monolit,0,1,3,1,80,2,good_cond,12,16
Adjapnyak,60000,panelayin,0,1,3,1,94,1,good_cond,4,16
Adjapnyak,89000,qare,0,0,3,1,72,1,good_cond,2,5
Adjapnyak,75000,panelayin,0,1,3,1,80,1,good_cond,15,16
Adjapnyak,50000,qare,0,0,2,1,54,1,norm_cond,4,4
Adjapnyak,75000,qare,1,1,3,1,70,0,good_cond,5,7
Adjapnyak,67000,monolit,1,1,2,1,70,0,good_cond,7,7
Adjapnyak,62000,panelayin,0,1,3,1,98,1,norm_cond,8,9
Adjapnyak,58000,qare,0,0,2,1,57,1,good_cond,3,4
Adjapnyak,48000,panelayin,0,1,2,1,68,1,norm_cond,8,9
Adjapnyak,125000,qare,0,0,3,1,122,2,good_cond,1,5
Adjapnyak,107000,qare,0,0,3,2,80,1,good_cond,2,4
Adjapnyak,63000,qare,0,0,4,1,80,1,norm_cond,4,4
Adjapnyak,43000,monolit,1,1,2,1,42,0,good_cond,6,12
Adjapnyak,32000,panelayin,0,1,1,1,42,1,good_cond,8,9
Adjapnyak,67000,panelayin,0,1,3,1,78,1,norm_cond,8,9
Adjapnyak,70000,panelayin,0,1,4,1,99,1,good_cond,8,9
Adjapnyak,85000,qare,0,0,3,1,90,1,good_cond,2,4
Adjapnyak,65000,panelayin,0,1,3,1,74,0,good_cond,11,16
Adjapnyak,50000,monolit,0,1,3,2,82,2,good_cond,16,16
Adjapnyak,35000,panelayin,0,1,1,1,45,1,good_cond,2,9
Adjapnyak,53000,panelayin,0,0,3,1,74,1,norm_cond,1,5
Adjapnyak,220000,monolit,1,0,5,2,170,1,good_cond,2,5
Adjapnyak,65000,qare,0,0,3,1,78,1,bad_cond,2,5
Adjapnyak,70000,monolit,0,1,3,1,97,2,norm_cond,2,16
Adjapnyak,115000,monolit,1,1,4,2,121,0,good_cond,7,8
Adjapnyak,20000,qare,0,0,2,1,37,1,norm_cond,2,3
Adjapnyak,75000,qare,0,0,6,1,107,1,norm_cond,3,5
Adjapnyak,84500,qare,0,0,6,1,132,1,norm_cond,2,5
Adjapnyak,40000,qare,0,0,1,1,47,0,norm_cond,2,5
Adjapnyak,63000,panelayin,0,1,4,1,128,1,good_cond,1,12
Adjapnyak,56000,qare,0,0,3,1,58,0,bad_cond,2,4
Adjapnyak,40000,panelayin,0,1,2,1,50,1,good_cond,6,16
Adjapnyak,53000,qare,0,0,3,1,75,1,norm_cond,4,4
Adjapnyak,82000,monolit,1,1,3,1,83,1,good_cond,11,12
Adjapnyak,50000,qare,0,0,4,1,150,0,good_cond,4,5
Adjapnyak,100000,qare,0,0,4,3,97,1,bad_cond,2,4
Adjapnyak,95000,qare,0,0,3,1,80,1,good_cond,2,4
Adjapnyak,73000,qare,1,0,3,1,130,0,bad_cond,1,1
Adjapnyak,39000,panelayin,1,1,2,2,45,1,norm_cond,10,16
Adjapnyak,95000,qare,0,0,3,1,97,2,norm_cond,2,4
Adjapnyak,54000,monolit,1,1,2,1,50,1,bad_cond,4,14
Adjapnyak,56000,qare,0,0,4,1,80,1,norm_cond,1,5
Adjapnyak,27500,qare,0,0,1,1,30,0,good_cond,2,2
Adjapnyak,48000,panelayin,1,1,2,1,65,1,good_cond,12,16
Adjapnyak,45000,panelayin,0,1,3,1,66,0,good_cond,2,16
Adjapnyak,70000,qare,0,1,3,1,82,2,norm_cond,10,12
Adjapnyak,95000,monolit,0,1,3,1,73,0,bad_cond,7,13
Adjapnyak,110000,panelayin,0,1,3,1,87,2,good_cond,3,9
Adjapnyak,60000,qare,1,0,4,2,120,1,bad_cond,1,1
Adjapnyak,32000,panelayin,0,1,1,1,42,1,good_cond,8,9
Adjapnyak,82000,monolit,1,1,2,1,60,0,good_cond,2,10
Adjapnyak,38000,qare,0,0,1,1,30,1,good_cond,2,5
Adjapnyak,68000,panelayin,0,1,3,1,98,2,norm_cond,3,9
Adjapnyak,48000,panelayin,0,1,1,1,54,1,norm_cond,6,10
Adjapnyak,51000,monolit,1,0,3,1,58,0,good_cond,2,5
Adjapnyak,35000,panelayin,0,1,1,1,42,1,good_cond,11,12
Adjapnyak,65000,panelayin,0,1,3,1,104,1,norm_cond,14,14
Adjapnyak,62000,qare,0,0,3,1,77,1,good_cond,1,5
Adjapnyak,82000,qare,0,0,3,1,70,0,good_cond,4,4
Adjapnyak,59900,panelayin,0,1,3,1,94,2,norm_cond,7,16
Adjapnyak,75000,panelayin,0,1,3,1,100,0,bad_cond,9,9
Adjapnyak,60000,monolit,1,1,3,1,58,0,good_cond,11,12
Adjapnyak,60000,monolit,1,1,3,1,58,0,good_cond,10,12
Adjapnyak,46000,panelayin,0,1,1,1,50,1,good_cond,14,16
Adjapnyak,49000,panelayin,0,1,2,1,66,1,good_cond,9,9
Adjapnyak,56000,monolit,0,1,2,1,40,0,bad_cond,5,6
Adjapnyak,36000,qare,0,0,1,1,30,0,good_cond,2,4
Adjapnyak,62000,monolit,1,1,3,1,60,0,good_cond,10,13
