public_id,price_amd,price_per_sqm_amd,total_area,living_area,kitchen_area,rooms,bathrooms,ceiling_height,floor,balcony_count,has_loggia,has_parking,has_storage,condition,heating,ownership_docs,lat,lon,building_type,construction_year,total_floors,has_elevator,seismic_retrofit,district_slug
Y21-D1E63DDE,60456000,806080,75,,,3,1,,6,1,,,,EURO_RENOVATION,,,,,STONE,,6,true,,kentron
Y21-CFFB28D1,81615600,1990624,41,,,2,1,,5,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,15,true,,kentron
Y21-666268E3,46349600,482808,96,,,3,1,,2,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,kentron
Y21-020E33E0,85142200,1216317,70,,,3,2,,2,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,9,true,,kentron
Y21-20876EE8,100760000,806080,125,,,3,2,,4,2,,,,GOOD,,,,,NEW_BUILD,,6,true,,kentron
Y21-439AD6DD,47961760,856460,56,,,2,1,,4,0,,,,GOOD,,,,,NEW_BUILD,,6,true,,kentron
Y21-947F3DEE,36777400,967826,38,,,1,1,,3,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,kentron
Y21-16E9189A,36777400,967826,38,,,1,1,,3,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,kentron
Y21-4B73143A,32747000,839667,39,,,1,1,,9,0,,,,GOOD,,,,,PANEL,,11,true,,kentron
Y21-D2123354,41311600,516395,80,,,3,1,,2,1,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,kentron
Y21-43C29977,133507000,953621,140,,,3,1,,15,2,,,,EURO_RENOVATION,,,,,NEW_BUILD,,17,true,,kentron
Y21-BB8AC221,62975000,1399444,45,,,2,1,,12,0,,,,EURO_RENOVATION,,,,,PANEL,,12,true,,kentron
Y21-DD2B3E72,99752400,1039088,96,,,4,1,,3,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,kentron
Y21-D317D566,59297260,714425,83,,,3,1,,6,1,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,kentron
Y21-629C2FFD,94966300,1067037,89,,,3,1,,6,1,,,,EURO_RENOVATION,,,,,STONE,,9,true,,kentron
Y21-EB13A32C,55418000,923633,60,,,2,1,,3,0,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,kentron
Y21-A7D9AD06,60456000,889059,68,,,3,1,,2,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,kentron
Y21-55B437A9,33502700,985374,34,,,1,1,,3,1,,,,GOOD,,,,,STONE,,5,false,,kentron
Y21-D9ABC944,33502700,985374,34,,,1,1,,3,1,,,,GOOD,,,,,STONE,,5,false,,kentron
Y21-8F5D5B94,62975000,1311979,48,,,2,1,,10,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,15,true,,kentron
Y21-FAB2A1C5,103530900,1294136,80,,,3,1,,10,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,11,true,,kentron
Y21-EB85F1FA,135774100,1293087,105,,,3,1,,10,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,11,true,,kentron
Y21-CD9FA8DF,78920270,1753784,45,,,2,1,,10,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,11,true,,kentron
Y21-E380325F,100659240,1342123,75,,,2,1,,10,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,11,true,,kentron
Y21-7FE5FE76,130484200,1499818,87,,,2,1,,18,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,23,true,,kentron
Y21-09711876,95722000,1348197,71,,,2,1,,5,2,,,,EURO_RENOVATION,,,,,STONE,,5,false,,kentron
Y21-D8EEABC3,50380000,1679333,30,,,1,1,,4,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,17,true,,kentron
Y21-663508FC,50380000,1399444,36,,,1,1,,2,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,kentron
Y21-5B87196A,98241000,1155776,85,,,2,1,,10,1,,,,GOOD,,,,,NEW_BUILD,,17,true,,kentron
Y21-A1F68567,105798000,1162615,91,,,3,1,,10,2,,,,EURO_RENOVATION,,,,,NEW_BUILD,,13,true,,kentron
Y21-15F608C2,105798000,1137613,93,,,3,1,,10,2,,,,EURO_RENOVATION,,,,,NEW_BUILD,,13,true,,kentron
Y21-930C054F,105798000,1244682,85,,,2,1,,10,1,,,,NEEDS_REPAIR,,,,,NEW_BUILD,,18,true,,kentron
Y21-76320A76,83127000,1259500,66,,,3,2,,4,2,,,,EURO_RENOVATION,,,,,STONE,,4,false,,kentron
Y21-D29E1CA0,45342000,1133550,40,,,1,1,,2,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,8,true,,kentron
Y21-405F3504,57937000,1053400,55,,,2,1,,3,0,,,,EURO_RENOVATION,,,,,STONE,,4,false,,kentron
Y21-2B6FFBAA,50380000,1119556,45,,,1,1,,4,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,kentron
Y21-EB3BCF6C,57937000,998914,58,,,2,1,,6,0,,,,EURO_RENOVATION,,,,,PANEL,,11,true,,kentron
Y21-1328CDE5,45342000,1133550,40,,,1,1,,2,1,,,,EURO_RENOVATION,,,,,STONE,,3,false,,kentron
Y21-8898E774,43830600,1095765,40,,,1,1,,3,1,,,,EURO_RENOVATION,,,,,STONE,,6,true,,kentron
Y21-57D977DC,48868600,1480867,33,,,1,1,,2,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,kentron
Y21-3698C9A8,83127000,884330,94,,,3,2,,7,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,9,true,,kentron
Y21-C8D38DEC,110836000,791686,140,,,4,2,,3,3,,,,GOOD,,,,,STONE,,6,true,,kentron
Y21-3615F72D,70532000,881650,80,,,3,1,,3,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,kentron
Y21-8A89EA19,113355000,1259500,90,,,3,1,,5,0,,,,NEEDS_REPAIR,,,,,NEW_BUILD,,10,true,,kentron
Y21-C8CBF0A7,93203000,932030,100,,,3,1,,3,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,kentron
Y21-CA5C4416,45090100,1024775,44,,,2,1,,8,0,,,,EURO_RENOVATION,,,,,PANEL,,10,true,,kentron
Y21-F470E01A,117385400,1185711,99,,,3,2,,16,1,,,,GOOD,,,,,NEW_BUILD,,19,true,,kentron
Y21-82AE4EA6,100760000,793386,127,,,4,2,,8,1,,,,GOOD,,,,,PANEL,,13,true,,kentron
Y21-10D17B5C,108317000,1164699,93,,,3,2,,5,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,kentron
Y21-14174D59,40807800,510098,80,,,2,1,,4,1,,,,GOOD,,,,,STONE,,4,false,,kentron
Y21-8935C423,70532000,671733,105,,,3,1,,5,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,kentron
Y21-7BF3F486,137033600,1827115,75,,,3,1,,6,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,10,true,,kentron
Y21-2DFCDEAC,128469000,1366691,94,,,3,1,,3,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,10,true,,kentron
Y21-74C75762,5541800,21152,262,,,5,3,,6,2,,,,EURO_RENOVATION,,,,,NEW_BUILD,,18,true,,kentron
Y21-4C08C5C7,75570000,981429,77,,,3,2,,7,1,,,,EURO_RENOVATION,,,,,MONOLITH,,11,true,,kentron
Y21-BE97E210,78089000,578437,135,,,3,1,,4,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,11,true,,kentron
Y21-C3E03D44,83127000,848235,98,,,3,2,,5,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,kentron
Y21-BFBCBC6E,52899000,508644,104,,,2,1,,1,0,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,kentron
Y21-1BF02C83,100760000,746370,135,,,4,2,,5,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,10,true,,kentron
Y21-A7F8A521,83127000,884330,94,,,3,2,,5,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,7,true,,kentron
Y21-19E4F242,57937000,482808,120,,,4,2,,14,2,,,,EURO_RENOVATION,,,,,NEW_BUILD,,14,true,,kentron
Y21-13129432,37785000,484423,78,,,3,1,,9,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,kentron
Y21-99F83F4A,123431000,1028592,120,,,3,2,,5,2,,,,EURO_RENOVATION,,,,,NEW_BUILD,,6,true,,kentron
Y21-02B07408,49372400,548582,90,,,3,1,,3,2,,,,GOOD,,,,,STONE,,4,false,,kentron
Y21-F90A0E67,47861000,938451,51,,,2,2,,2,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,5,false,,kentron
Y21-6F914396,50380000,825902,61,,,2,1,,2,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,5,false,,kentron
Y21-B0ECA1C5,62975000,629750,100,,,3,2,,7,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,14,true,,kentron
Y21-824C5992,32495100,590820,55,,,2,1,,12,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,14,true,,kentron
Y21-2F676B55,35266000,734708,48,,,2,1,,10,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,14,true,,kentron
Y21-D53A4E04,37785000,944625,40,,,1,1,,6,1,,,,EURO_RENOVATION,,,,,PANEL,,10,true,,kentron
Y21-58B36F04,54914200,998440,55,,,2,1,,3,1,,,,EURO_RENOVATION,,,,,STONE,,4,false,,kentron
Y21-D6F356DE,128469000,783348,164,,,4,2,,9,2,,,,EURO_RENOVATION,,,,,NEW_BUILD,,17,true,,kentron
Y21-268B34A9,83127000,977965,85,,,3,1,,2,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,kentron
Y21-0CAF70EC,53906600,626821,86,,,3,2,,9,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,14,true,,kentron
Y21-22A2349E,68013000,944625,72,,,2,1,,5,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,13,true,,kentron
Y21-311EBD16,90684000,1133550,80,,,3,2,,8,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,12,true,,kentron
Y21-3F296FB9,27709000,692725,40,,,2,1,,13,1,,,,EURO_RENOVATION,,,,,PANEL,,14,true,,kentron
Y21-6324EE0F,130988000,761558,172,,,3,2,,2,2,,,,EURO_RENOVATION,,,,,NEW_BUILD,,5,false,,kentron
Y21-3E935C11,69020600,775512,89,,,3,2,,1,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,5,false,,kentron
Y21-50330403,28212800,656112,43,,,1,1,,2,1,,,,NEEDS_REPAIR,,,,,NEW_BUILD,,5,false,,kentron
Y21-EDF1331C,88165000,831745,106,,,4,2,,2,1,,,,NEEDS_REPAIR,,,,,NEW_BUILD,,6,true,,kentron
Y21-446C2BC2,103279000,826232,125,,,4,2,,6,2,,,,NEEDS_REPAIR,,,,,NEW_BUILD,,10,true,,kentron
Y21-50DB9A47,125950000,1188208,106,,,3,2,,4,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,6,true,,kentron
Y21-B9B894B0,43830600,547883,80,,,2,1,,8,1,,,,EURO_RENOVATION,,,,,PANEL,,14,true,,kentron
Y21-9D7428F8,32747000,606426,54,,,1,1,,10,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,14,true,,kentron
Y21-5082589C,100760000,694897,145,,,3,2,,1,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,4,false,,kentron
Y21-E21DF979,68013000,612730,111,,,3,2,,8,1,,,,NEEDS_REPAIR,,,,,NEW_BUILD,,12,true,,kentron
Y21-F0B53832,27709000,729184,38,,,1,1,,3,1,,,,GOOD,,,,,STONE,,5,false,,kentron
Y21-00219C36,24686200,574098,43,,,1,1,,5,0,,,,GOOD,,,,,PANEL,,9,true,,kentron
Y21-FF4C7466,94210600,833722,113,,,3,1,,5,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,12,true,,kentron
Y21-D1FBB1D6,118393000,784060,151,,,3,2,,3,2,,,,NEEDS_REPAIR,,,,,NEW_BUILD,,5,false,,kentron
Y21-F34F2EBE,68013000,694010,98,,,3,1,,2,2,,,,GOOD,,,,,PANEL,,9,true,,kentron
Y21-EF4B7AE6,88165000,847740,104,,,3,1,,5,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,16,true,,kentron
Y21-99E0E9BE,100760000,1119556,90,,,2,2,,8,2,,,,EURO_RENOVATION,,,,,NEW_BUILD,,9,true,,kentron
Y21-0B1764A3,44334400,575771,77,,,2,1,,11,0,,,,EURO_RENOVATION,,,,,MONOLITH,,16,true,,kentron
Y21-5F824B1E,73051000,545157,134,,,3,3,,7,2,,,,NEEDS_REPAIR,,,,,NEW_BUILD,,10,true,,kentron
Y21-2FF62706,42823000,1070575,40,,,1,1,,4,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,kentron
Y21-BEEB9D46,60456000,755700,80,,,3,1,,4,1,,,,EURO_RENOVATION,,,,,STONE,,4,false,,kentron
Y21-1ED62A8E,47861000,531789,90,,,3,1,,4,2,,,,NEEDS_REPAIR,,,,,STONE,,4,false,,kentron
Y21-40CDFBCB,110836000,872724,127,,,3,2,,10,2,,,,NEEDS_REPAIR,,,,,NEW_BUILD,,13,true,,kentron
Y21-74FC41AD,89676400,747303,120,,,3,1,,11,2,,,,EURO_RENOVATION,,,,,NEW_BUILD,,14,true,,kentron
Y21-2C079FE0,67509200,695971,97,,,4,2,,6,1,,,,EURO_RENOVATION,,,,,PANEL,,12,true,,kentron
Y21-D61F8E9E,88165000,1075183,82,,,3,1,,3,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,5,false,,kentron
Y21-60C7B49C,55418000,571320,97,,,3,1,,10,1,,,,EURO_RENOVATION,,,,,PANEL,,12,true,,kentron
Y21-0ED992EF,66199320,906840,73,,,2,1,,5,0,,,,NEEDS_REPAIR,,,,,NEW_BUILD,,6,true,,kentron
Y21-F6512821,60456000,795474,76,,,3,1,,10,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,16,true,,kentron
Y21-A8F7E8F4,64990200,764591,85,,,3,1,,12,0,,,,EURO_RENOVATION,,,,,PANEL,,16,true,,kentron
Y21-F525F682,57937000,526700,110,,,4,2,,1,0,,,,GOOD,,,,,NEW_BUILD,,4,false,,kentron
Y21-4BF5B0F3,47861000,886315,54,,,2,1,,4,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,14,true,,kentron
Y21-37063316,47861000,854661,56,,,2,1,,4,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,16,true,,kentron
Y21-67A374A5,68013000,647743,105,,,4,2,,2,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,6,true,,kentron
Y21-B184C3CA,28212800,688117,41,,,2,1,,5,1,,,,EURO_RENOVATION,,,,,PANEL,,11,true,,kentron
Y21-AE23C802,25190000,434310,58,,,2,1,,2,1,,,,NEEDS_REPAIR,,,,,STONE,,2,false,,kentron
Y21-082FB7D1,141064000,1165818,121,,,3,2,,3,3,,,,EURO_RENOVATION,,,,,NEW_BUILD,,15,true,,kentron
Y21-63ACE54B,128469000,1223514,105,,,4,2,,3,2,,,,EURO_RENOVATION,,,,,NEW_BUILD,,6,true,,kentron
Y21-4680BCEE,60456000,549600,110,,,3,1,,5,0,,,,GOOD,,,,,PANEL,,10,true,,kentron
Y21-163D889E,38792600,484908,80,,,3,1,,11,1,,,,EURO_RENOVATION,,,,,PANEL,,14,true,,kentron
Y21-5031E469,78089000,887375,88,,,2,1,,5,0,,,,GOOD,,,,,NEW_BUILD,,14,true,,kentron
Y21-5C40DDDB,44586300,579043,77,,,3,1,,1,1,,,,NEEDS_REPAIR,,,,,NEW_BUILD,,6,true,,kentron
Y21-2889A698,44334400,869302,51,,,2,1,,2,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,16,true,,kentron
Y21-2242F8E7,32747000,454819,72,,,3,1,,10,1,,,,EURO_RENOVATION,,,,,PANEL,,10,true,,kentron
Y21-E9AC35F8,32747000,761558,43,,,2,1,,4,0,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,kentron
Y21-2ED1B1DB,120912000,1007600,120,,,3,2,,21,1,,,,NEEDS_REPAIR,,,,,NEW_BUILD,,22,true,,kentron
Y21-37AFFBEB,35266000,518618,68,,,2,1,,7,1,,,,GOOD,,,,,MONOLITH,,9,true,,kentron
Y21-D78C73EE,110836000,1055581,105,,,3,2,,3,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,15,true,,kentron
Y21-117B83D2,89676400,747303,120,,,3,2,,11,2,,,,EURO_RENOVATION,,,,,NEW_BUILD,,14,true,,kentron
Y21-C9970E37,143583000,1341897,107,,,3,2,,2,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,7,true,,kentron
Y21-39D50CCC,22671000,472313,48,,,1,1,,2,0,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,malatia-sebastia
Y21-692244FC,25190000,340405,74,,,3,1,,9,0,,,,GOOD,,,,,PANEL,,9,true,,malatia-sebastia
Y21-314C4AFB,42823000,603141,71,,,3,1,,1,0,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,malatia-sebastia
Y21-914DAF9B,36273600,381827,95,,,3,1,,7,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,malatia-sebastia
Y21-F561199D,34762200,418822,83,,,3,1,,5,1,,,,EURO_RENOVATION,,,,,PANEL,,14,true,,malatia-sebastia
Y21-C4F2A236,60456000,755700,80,,,3,2,,5,0,,,,EURO_RENOVATION,,,,,PANEL,,14,true,,malatia-sebastia
Y21-B5BF8589,19144400,598263,32,,,1,1,,2,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,4,false,,malatia-sebastia
Y21-1D3D35D9,42823000,522232,82,,,3,1,,2,0,,,,EURO_RENOVATION,,,,,PANEL,,14,true,,malatia-sebastia
Y21-7E36E31B,18892500,460793,41,,,1,1,,7,0,,,,GOOD,,,,,PANEL,,12,true,,nor-nork
Y21-6CC1E253,31235600,400456,78,,,3,1,,7,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,nor-nork
Y21-C57C21BE,75066200,532384,141,,,3,2,,5,1,,,,GOOD,,,,,NEW_BUILD,,16,true,,nor-nork
Y21-1AD677E7,23930500,478610,50,,,2,1,,3,1,,,,NEEDS_REPAIR,,,,,NEW_BUILD,,6,true,,nor-nork
Y21-D73D14A1,33502700,478610,70,,,2,2,,3,1,,,,NEEDS_REPAIR,,,,,NEW_BUILD,,6,true,,nor-nork
Y21-C10C2126,150636200,1068342,141,,,4,1,,13,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,16,true,,nor-nork
Y21-D8EA27F1,23678600,503800,47,,,2,1,,5,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,9,true,,nor-nork
Y21-8BA6A2B8,44334400,492604,90,,,3,1,,7,0,,,,EURO_RENOVATION,,,,,MONOLITH,,12,true,,nor-nork
Y21-363120B3,74058600,525238,141,,,3,1,,5,1,,,,NEEDS_REPAIR,,,,,NEW_BUILD,,15,true,,nor-nork
Y21-3A594393,46551120,554180,84,,,3,2,,2,1,,,,NEEDS_REPAIR,,,,,NEW_BUILD,,6,true,,nor-nork
Y21-FE15A477,22671000,338373,67,,,2,1,,4,1,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-85324BD9,28716600,448697,64,,,3,1,,2,1,,,,EURO_RENOVATION,,,,,PANEL,,5,false,,nor-nork
Y21-D0CFDD20,56425600,696612,81,,,3,1,,4,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,16,true,,nor-nork
Y21-8F96AF94,44838200,597843,75,,,3,1,,11,1,,,,NEEDS_REPAIR,,,,,NEW_BUILD,,16,true,,nor-nork
Y21-8C0857A7,38792600,570479,68,,,3,1,,3,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,nor-nork
Y21-CEC13821,40304000,424253,95,,,3,1,,3,0,,,,GOOD,,,,,NEW_BUILD,,3,false,,nor-nork
Y21-48C753B4,26701400,445023,60,,,2,1,,5,1,,,,GOOD,,,,,PANEL,,9,true,,nor-nork
Y21-D5917F04,37785000,609435,62,,,3,1,,3,1,,,,GOOD,,,,,PANEL,,12,true,,nor-nork
Y21-9966DA52,26197600,344705,76,,,3,1,,4,2,,,,GOOD,,,,,PANEL,,9,true,,nor-nork
Y21-A31D8DB2,37785000,314875,120,,,4,1,,4,1,,,,NEEDS_REPAIR,,,,,PANEL,,9,true,,nor-nork
Y21-E83F516B,17633000,489806,36,,,1,1,,2,1,,,,NEEDS_REPAIR,,,,,PANEL,,5,false,,nor-nork
Y21-F07D5DF9,105798000,750340,141,,,3,2,,10,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,16,true,,nor-nork
Y21-444B5988,42823000,372374,115,,,3,2,,1,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,nor-nork
Y21-97FA1E13,32747000,414519,79,,,2,1,,10,0,,,,GOOD,,,,,MONOLITH,,15,true,,nor-nork
Y21-61793817,78089000,952305,82,,,3,2,,1,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,3,false,,nor-nork
Y21-4F4AE848,42823000,446073,96,,,3,1,,4,1,,,,GOOD,,,,,STONE,,4,false,,shengavit
Y21-D9CED9CE,34762200,463496,75,,,3,1,,3,1,,,,GOOD,,,,,STONE,,4,false,,shengavit
Y21-7ED854D2,65494000,422542,155,,,4,2,,3,2,,,,EURO_RENOVATION,,,,,STONE,,4,false,,shengavit
Y21-BC390D90,75570000,726635,104,,,3,2,,11,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,11,true,,shengavit
Y21-DBC1CD6A,42823000,423990,101,,,3,2,,1,0,,,,EURO_RENOVATION,,,,,STONE,,4,false,,shengavit
Y21-A9609774,24938100,383663,65,,,2,1,,5,1,,,,NEEDS_REPAIR,,,,,STONE,,5,false,,shengavit
Y21-2AEBDABE,32243200,481242,67,,,2,1,,2,0,,,,GOOD,,,,,STONE,,5,false,,shengavit
Y21-2C4FB8E9,23678600,394643,60,,,2,1,,3,1,,,,GOOD,,,,,STONE,,3,false,,shengavit
Y21-13EAABAE,24686200,352660,70,,,3,1,,1,0,,,,EURO_RENOVATION,,,,,STONE,,2,false,,shengavit
Y21-C412B7AE,42823000,455564,94,,,3,1,,4,0,,,,EURO_RENOVATION,,,,,STONE,,4,false,,shengavit
Y21-5418746F,17633000,489806,36,,,1,1,,3,0,,,,EURO_RENOVATION,,,,,STONE,,3,false,,shengavit
Y21-0DD75ACC,32243200,429909,75,,,3,1,,4,2,,,,EURO_RENOVATION,,,,,STONE,,5,false,,shengavit
Y21-18E5780C,38792600,445892,87,,,3,2,,1,0,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,ajapnyak
Y21-53FD8C2A,32747000,376402,87,,,3,1,,2,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,ajapnyak
Y21-2C8BC24D,32747000,654940,50,,,2,1,,3,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,6,true,,ajapnyak
Y21-F0FCD5EE,38288800,273491,140,,,4,2,,1,0,,,,NEEDS_REPAIR,,,,,NEW_BUILD,,5,false,,ajapnyak
Y21-4683A392,60456000,441285,137,,,4,2,,11,1,,,,GOOD,,,,,NEW_BUILD,,14,true,,ajapnyak
Y21-A3FA1BE6,37785000,503800,75,,,3,1,,9,0,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,ajapnyak
Y21-77F6ADF3,26701400,333768,80,,,3,1,,5,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,ajapnyak
Y21-9A5381EF,70532000,522459,135,,,4,2,,6,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,7,true,,ajapnyak
Y21-3BDA5266,28716600,428606,67,,,2,1,,2,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,ajapnyak
Y21-EECEDA6A,18640600,365502,51,,,1,1,,11,1,,,,NEEDS_REPAIR,,,,,PANEL,,16,true,,ajapnyak
Y21-AF9F8544,28212800,391844,72,,,2,1,,1,0,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,ajapnyak
Y21-FD922477,125950000,740882,170,,,5,2,,2,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,5,false,,ajapnyak
Y21-8812CFB7,78089000,557779,140,,,4,2,,5,2,,,,EURO_RENOVATION,,,,,NEW_BUILD,,6,true,,ajapnyak
Y21-45F50971,27205200,523177,52,,,2,1,,5,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,ajapnyak
Y21-A794A45F,30228000,251900,120,,,4,2,,1,1,,,,NEEDS_REPAIR,,,,,NEW_BUILD,,1,false,,ajapnyak
Y21-C9B0C716,19144400,638147,30,,,1,1,,2,1,,,,EURO_RENOVATION,,,,,STONE,,5,false,,ajapnyak
Y21-6DA686F0,34258400,349576,98,,,3,1,,3,2,,,,GOOD,,,,,PANEL,,9,true,,ajapnyak
Y21-5B6557B0,41311600,688527,60,,,2,1,,2,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,10,true,,ajapnyak
Y21-911D601C,17633000,419833,42,,,1,1,,11,1,,,,EURO_RENOVATION,,,,,PANEL,,12,true,,ajapnyak
Y21-E2AE4FAF,16121600,383848,42,,,1,1,,8,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,ajapnyak
Y21-E5AF1E21,24182400,447822,54,,,1,1,,6,1,,,,GOOD,,,,,PANEL,,10,true,,ajapnyak
Y21-D8599C25,25693800,442997,58,,,3,1,,2,0,,,,EURO_RENOVATION,,,,,NEW_BUILD,,5,false,,ajapnyak
Y21-3D25ED33,44334400,583347,76,,,3,1,,4,0,,,,GOOD,,,,,STONE,,4,false,,ajapnyak
Y21-0CA5F6B0,30228000,387538,78,,,3,1,,8,1,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,ajapnyak
Y21-3708A501,30479900,586152,52,,,1,1,,7,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,12,true,,ajapnyak
Y21-B074C7A7,29220400,429712,68,,,3,1,,10,1,,,,GOOD,,,,,NEW_BUILD,,10,true,,ajapnyak
Y21-523640E0,30228000,251900,120,,,4,2,,1,1,,,,NEEDS_REPAIR,,,,,NEW_BUILD,,1,false,,ajapnyak
Y21-A4D9527E,27709000,355244,78,,,3,1,,8,1,,,,GOOD,,,,,PANEL,,16,true,,ajapnyak
Y21-554EB964,32747000,409338,80,,,3,1,,3,2,,,,EURO_RENOVATION,,,,,PANEL,,9,true,,ajapnyak
Y21-23C471CC,18136800,604560,30,,,1,1,,2,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,ajapnyak
Y21-C8213987,20152000,530316,38,,,1,1,,3,1,,,,EURO_RENOVATION,,,,,STONE,,4,false,,ajapnyak
Y21-0B984627,22671000,283388,80,,,3,1,,5,1,,,,GOOD,,,,,STONE,,5,false,,ajapnyak
Y21-2A6F14C8,23174800,454408,51,,,2,1,,3,1,,,,GOOD,,,,,STONE,,4,false,,ajapnyak
Y21-801630FA,26197600,291084,90,,,3,1,,4,1,,,,GOOD,,,,,PANEL,,16,true,,ajapnyak
Y21-3F6D7E0C,25945700,345943,75,,,3,1,,7,2,,,,GOOD,,,,,PANEL,,9,true,,ajapnyak
Y21-841510DC,29724200,371553,80,,,3,2,,8,0,,,,EURO_RENOVATION,,,,,PANEL,,16,true,,ajapnyak
Y21-CB49352A,35266000,476568,74,,,2,1,,12,1,,,,EURO_RENOVATION,,,,,NEW_BUILD,,12,true,,ajapnyak
Y21-0C3E4F9B,21159600,341284,62,,,3,1,,3,1,,,,NEEDS_REPAIR,,,,,PANEL,,16,true,,ajapnyak
Y21-1067AB18,35266000,551031,64,,,3,1,,4,0,,,,EURO_RENOVATION,,,,,STONE,,5,false,,ajapnyak
